transaction_id,user_id,transaction_date,amount,status,payment_method
25332,3376,2023-09-23,2997.26,success,card
25333,6888,2023-09-16,5738.76,failed,card
25334,7900,2023-05-07,2017.04,success,upi
25335,578,2023-12-16,519.94,success,card
25336,8146,2023-03-26,29.91,success,upi
25337,4178,2023-03-24,3899.84,success,upi
25338,603,2023-07-11,7029.39,success,wallet
25339,3756,2023-04-17,324.51,success,upi
25340,6691,2023-04-07,2537.63,success,card
25341,4070,2023-05-23,3679.22,success,upi
25342,6321,2023-07-08,106.61,success,card
25343,5335,2023-06-17,2170.94,success,wallet
25344,9180,2023-08-24,2190.18,success,card
25345,4237,2023-06-18,7822.01,success,wallet
25346,4235,2023-11-18,816.88,success,card
25347,3119,2023-10-19,6111.33,success,upi
25348,1084,2023-03-27,4162.75,success,card
25349,9780,2023-12-17,137.85,success,wallet
25350,1085,2023-11-08,108.14,success,upi
25351,1750,2023-02-07,846.56,failed,upi
25352,3167,2023-03-08,1087.57,success,card
25353,9848,2023-12-15,92.17,success,card
25354,3547,2023-02-25,2224.3,success,wallet
25355,8232,2023-06-21,75.8,failed,upi
25356,1351,2023-08-31,347.92,success,upi
25357,1995,2023-12-20,255.39,success,upi
25358,6581,2023-03-02,1207.77,success,card
25359,744,2023-07-28,127.49,success,upi
25360,3283,2023-06-27,1389.6,success,card
25361,4134,2023-12-14,2493.66,success,upi
25362,6612,2023-07-05,34.34,failed,upi
25363,9299,2023-03-30,4209.36,success,upi
25364,3428,2023-09-14,693.91,success,upi
25365,8822,2023-11-13,2258.24,success,wallet
25366,4911,2023-02-14,208.54,success,wallet
25367,3986,2023-03-04,2528.68,success,upi
25368,5757,2023-03-18,2306.48,success,wallet
25369,7444,2023-08-13,988.49,success,wallet
25370,492,2023-06-29,1652.29,success,card
25371,6442,2023-05-25,1716.64,success,upi
25372,7977,2023-10-14,5460.45,success,wallet
25373,4154,2023-02-23,531.41,success,wallet
25374,9675,2023-12-05,981.16,success,wallet
25375,1950,2023-01-08,285.0,failed,wallet
25376,5494,2023-09-02,3258.67,success,upi
25377,3134,2023-05-31,1952.3,failed,upi
25378,2135,2023-09-15,10375.33,success,wallet
25379,611,2023-12-12,527.18,success,upi
25380,7567,2023-10-31,1862.46,success,card
25381,9340,2023-09-19,1071.01,success,wallet
25382,6118,2023-04-23,2757.18,success,card
25383,4742,2023-08-18,659.88,success,wallet
25384,2562,2023-02-25,2396.55,success,card
25385,7046,2023-06-19,424.06,failed,card
25386,829,2023-09-07,174.02,success,card
25387,1696,2023-06-01,1487.24,failed,upi
25388,5775,2023-04-18,64.01,success,wallet
25389,3466,2023-04-25,1969.86,success,upi
25390,266,2023-02-24,2320.17,success,wallet
25391,1290,2023-07-15,1250.34,success,wallet
25392,5412,2023-11-07,398.48,success,wallet
25393,473,2023-02-24,1460.21,success,upi
25394,6543,2023-06-07,1389.9,success,card
25395,5193,2023-07-10,2198.37,success,wallet
25396,1897,2023-06-04,1381.51,success,upi
25397,3155,2023-12-08,1998.52,success,upi
25398,6318,2023-12-04,1628.65,success,upi
25399,9082,2023-11-11,4937.86,success,upi
25400,1612,2023-04-11,411.22,success,upi
25401,6435,2023-07-09,1880.79,success,wallet
25402,4477,2023-04-24,271.5,success,card
25403,8378,2023-01-16,70.56,success,upi
25404,3334,2023-09-29,1622.76,success,card
25405,2227,2023-08-10,1587.54,failed,upi
25406,3214,2023-06-18,558.52,failed,wallet
25407,4016,2023-12-23,621.4,success,card
25408,1292,2023-09-23,2454.93,success,upi
25409,2518,2023-01-03,1635.34,success,card
25410,8050,2023-01-22,844.97,success,wallet
25411,2155,2023-08-31,1340.63,success,upi
25412,7605,2023-12-16,9793.23,success,card
25413,3103,2023-07-02,7126.28,failed,card
25414,3619,2023-12-06,5931.02,success,upi
25415,3844,2023-05-14,1340.42,success,card
25416,521,2023-09-28,3834.55,success,upi
25417,1645,2023-07-23,1186.25,success,card
25418,655,2023-10-01,3345.04,success,card
25419,42,2023-10-03,2005.3,success,wallet
25420,3785,2023-07-20,3349.33,success,card
25421,3952,2023-01-26,386.49,success,card
25422,5421,2023-11-05,4760.59,success,card
25423,1514,2023-10-03,4591.35,success,upi
25424,4767,2023-04-05,481.38,success,card
25425,3737,2023-11-03,2545.2,success,card
25426,9473,2023-10-11,939.68,failed,card
25427,4925,2023-09-16,926.61,success,card
25428,7893,2023-06-18,2550.41,success,wallet
25429,8412,2023-10-27,2243.5,success,card
25430,4010,2023-12-09,7366.94,success,upi
25431,4960,2023-12-04,1216.41,success,wallet
25432,1630,2023-09-11,1780.33,failed,wallet
25433,7227,2023-02-06,995.57,success,upi
25434,3250,2023-11-26,3381.84,success,wallet
25435,461,2023-11-26,3173.11,success,wallet
25436,290,2023-12-17,1575.56,success,wallet
25437,9328,2023-03-03,9132.49,success,upi
25438,224,2023-07-11,1693.27,success,card
25439,2446,2023-10-04,774.44,success,upi
25440,7328,2023-12-31,167.18,success,wallet
25441,454,2023-04-05,314.94,success,card
25442,2047,2023-06-01,5360.0,success,card
25443,5912,2023-01-15,2265.0,success,card
25444,8883,2023-03-17,1701.48,success,card
25445,5480,2023-01-04,2117.22,success,wallet
25446,9041,2023-05-03,2775.12,success,card
25447,3387,2023-04-15,944.58,success,wallet
25448,4702,2023-06-10,5161.22,success,upi
25449,4825,2023-10-12,1810.7,success,wallet
25450,6166,2023-08-19,360.09,success,card
25451,2469,2023-01-23,2170.54,success,card
25452,6091,2023-04-19,355.27,success,wallet
25453,9621,2023-05-14,1600.37,success,upi
25454,5775,2023-06-18,3199.78,success,wallet
25455,2316,2023-11-20,2705.11,success,upi
25456,3926,2023-08-05,1159.91,success,card
25457,739,2023-02-27,868.07,success,upi
25458,5226,2023-10-17,3391.89,success,upi
25459,4752,2023-11-12,3388.96,success,upi
25460,7797,2023-01-09,110.35,success,upi
25461,2219,2023-11-18,799.32,success,card
25462,7916,2023-07-07,1989.7,success,wallet
25463,6544,2023-05-28,1513.08,success,card
25464,7107,2023-05-23,662.97,success,upi
25465,875,2023-11-25,1214.93,success,wallet
25466,8527,2023-08-16,214.46,success,card
25467,5988,2023-12-17,927.69,success,card
25468,1179,2023-09-16,1042.19,success,wallet
25469,630,2023-01-30,1880.24,success,card
25470,6520,2023-10-07,797.5,success,upi
25471,6015,2023-02-02,4787.0,failed,card
25472,81,2023-02-17,143.09,success,upi
25473,910,2023-12-28,1255.78,success,wallet
25474,8642,2023-04-01,587.33,success,wallet
25475,3071,2023-08-19,5021.15,success,upi
25476,5430,2023-07-17,1512.66,failed,upi
25477,4079,2023-05-10,159.46,success,wallet
25478,1980,2023-12-12,768.81,success,upi
25479,4776,2023-11-14,528.83,success,card
25480,6829,2023-01-04,610.52,success,wallet
25481,730,2023-12-31,2838.17,success,card
25482,7906,2023-01-30,791.5,success,upi
25483,3021,2023-12-14,545.14,success,upi
25484,9206,2023-08-27,562.07,success,wallet
25485,4776,2023-06-19,1961.0,success,upi
25486,1321,2023-03-22,200.06,success,upi
25487,6333,2023-03-11,2264.0,success,wallet
25488,3265,2023-11-14,1451.34,success,upi
25489,4609,2023-08-24,865.52,success,wallet
25490,2909,2023-01-18,1434.59,failed,card
25491,3044,2023-03-28,2352.89,success,wallet
25492,2191,2023-04-14,347.85,success,upi
25493,5947,2023-09-30,872.36,success,wallet
25494,3505,2023-07-19,3387.19,success,wallet
25495,7307,2023-11-05,858.63,success,wallet
25496,9495,2023-08-16,2956.49,success,card
25497,8982,2023-03-24,6894.5,success,upi
25498,8115,2023-12-30,372.08,success,upi
25499,7965,2023-05-08,5293.37,success,card
25500,1965,2023-02-20,257.74,success,wallet
25501,8609,2023-03-26,57.59,success,upi
25502,1345,2023-10-26,5450.0,success,card
25503,2738,2023-04-15,2973.2,success,upi
25504,2646,2023-06-24,139.46,success,card
25505,805,2023-01-03,4127.9,success,card
25506,8022,2023-12-27,1693.7,success,card
25507,6022,2023-05-18,2251.76,failed,upi
25508,4919,2023-05-11,6654.86,failed,wallet
25509,4406,2023-12-17,684.08,success,card
25510,4799,2023-10-14,6238.3,success,upi
25511,2576,2023-04-22,1284.08,success,wallet
25512,6784,2023-11-01,850.86,success,card
25513,4793,2023-01-21,303.1,success,wallet
25514,3714,2023-01-05,8012.89,success,wallet
25515,8797,2023-03-11,3344.28,failed,upi
25516,9843,2023-07-25,825.79,success,upi
25517,4417,2023-05-20,1259.56,failed,card
25518,304,2023-06-03,1414.24,success,wallet
25519,519,2023-11-16,1414.43,success,card
25520,4031,2023-01-06,844.91,failed,wallet
25521,9133,2023-03-23,190.27,success,card
25522,6336,2023-08-10,651.01,success,card
25523,6166,2023-11-12,2202.31,success,upi
25524,80,2023-01-04,1598.47,success,card
25525,8295,2023-05-26,3458.06,success,wallet
25526,8921,2023-04-11,3288.39,success,upi
25527,2451,2023-10-26,6571.7,success,upi
25528,9148,2023-09-20,384.49,success,upi
25529,4915,2023-07-18,464.62,success,upi
25530,8932,2023-04-30,3405.09,success,wallet
25531,5710,2023-01-04,1204.67,success,wallet
25532,8786,2023-01-30,1425.29,failed,wallet
25533,3550,2023-11-14,5189.69,success,card
25534,563,2023-09-02,4636.56,success,wallet
25535,5011,2023-01-15,320.72,success,card
25536,1700,2023-08-20,465.57,success,upi
25537,6395,2023-12-16,280.55,success,wallet
25538,8917,2023-07-16,1941.31,failed,card
25539,9626,2023-08-03,246.09,success,card
25540,1343,2023-01-26,492.92,success,wallet
25541,1896,2023-11-02,808.73,success,upi
25542,6229,2023-03-04,875.75,success,wallet
25543,4101,2023-08-24,69.78,success,wallet
25544,2283,2023-08-29,399.46,failed,wallet
25545,375,2023-12-31,3191.03,success,wallet
25546,2323,2023-02-13,3121.68,success,card
25547,9587,2023-01-20,2046.04,success,wallet
25548,9748,2023-01-09,1777.63,success,upi
25549,9116,2023-10-10,2258.6,success,wallet
25550,9033,2023-04-13,6880.9,success,card
25551,9923,2023-10-21,996.23,failed,upi
25552,4724,2023-08-25,9687.78,success,wallet
25553,2052,2023-12-05,1860.07,success,card
25554,1548,2023-10-17,5638.48,success,upi
25555,2454,2023-08-04,361.77,success,wallet
25556,9629,2023-05-29,3545.33,success,card
25557,2365,2023-10-12,6555.05,success,wallet
25558,7599,2023-01-30,2156.38,success,upi
25559,6484,2023-03-08,529.62,success,wallet
25560,7822,2023-07-27,192.83,success,card
25561,4615,2023-10-30,958.1,success,upi
25562,6031,2023-12-24,1298.45,success,card
25563,924,2023-08-15,758.41,success,wallet
25564,9643,2023-07-31,748.95,success,wallet
25565,9738,2023-08-08,691.74,success,wallet
25566,4787,2023-04-29,1407.17,success,upi
25567,6759,2023-07-06,964.03,success,wallet
25568,7468,2023-12-01,193.14,success,card
25569,7222,2023-05-02,6498.9,success,card
25570,2259,2023-01-15,3726.17,success,wallet
25571,4543,2023-09-11,892.39,success,card
25572,70,2023-02-15,1252.07,success,card
25573,9517,2023-06-16,4654.58,success,wallet
25574,5914,2023-08-13,3356.06,success,card
25575,8126,2023-03-22,1145.37,success,wallet
25576,7392,2023-04-26,310.74,success,card
25577,368,2023-05-10,5089.21,success,card
25578,1884,2023-09-12,4622.47,success,wallet
25579,5309,2023-08-10,274.48,success,card
25580,6530,2023-04-19,1738.83,success,upi
25581,8877,2023-11-20,12449.78,failed,card
25582,5077,2023-11-10,211.12,success,wallet
25583,9966,2023-08-20,229.68,success,card
25584,6926,2023-06-28,667.43,success,wallet
25585,6821,2023-08-02,193.28,success,wallet
25586,3714,2023-08-01,2188.43,success,card
25587,3202,2023-09-05,1099.55,success,wallet
25588,1921,2023-09-30,1392.94,success,card
25589,8880,2023-12-02,3052.65,success,card
25590,153,2023-07-25,668.94,success,upi
25591,4654,2023-06-01,131.62,failed,card
25592,7518,2023-06-26,595.86,success,card
25593,7177,2023-11-23,320.72,success,upi
25594,9263,2023-04-19,2707.34,success,wallet
25595,6474,2023-07-04,1126.43,success,wallet
25596,3791,2023-08-08,4644.2,success,upi
25597,6897,2023-04-07,4486.1,success,card
25598,4099,2023-03-03,2400.51,success,upi
25599,7577,2023-12-18,3987.89,success,upi
25600,1060,2023-01-17,1082.8,success,upi
25601,2859,2023-09-27,185.79,success,card
25602,7602,2023-02-05,3727.67,success,upi
25603,5951,2023-05-13,242.46,success,upi
25604,8149,2023-05-14,10112.03,success,wallet
25605,9634,2023-01-18,320.51,success,upi
25606,2267,2023-01-26,7093.72,success,card
25607,2249,2023-07-07,6287.78,success,wallet
25608,4490,2023-05-23,2049.01,success,card
25609,7707,2023-01-18,196.01,success,upi
25610,8793,2023-09-22,363.3,success,card
25611,7987,2023-04-10,20.06,success,card
25612,836,2023-08-27,3644.65,failed,card
25613,8592,2023-11-01,489.3,success,wallet
25614,1008,2023-09-28,479.58,success,card
25615,8959,2023-07-29,389.84,failed,wallet
25616,433,2023-12-25,1897.21,success,wallet
25617,8592,2023-05-29,3814.81,success,upi
25618,5122,2023-10-27,6580.34,success,card
25619,329,2023-03-06,1148.29,success,card
25620,4731,2023-11-10,6331.26,success,wallet
25621,9964,2023-05-28,140.77,success,wallet
25622,1613,2023-10-05,724.05,success,upi
25623,4246,2023-09-26,571.12,success,card
25624,2005,2023-03-20,1151.62,success,card
25625,6704,2023-09-26,276.37,success,upi
25626,6770,2023-06-23,307.65,success,wallet
25627,5625,2023-11-15,1869.28,success,upi
25628,6720,2023-02-06,221.61,failed,card
25629,3011,2023-10-07,2578.91,success,wallet
25630,4246,2023-05-11,4227.16,success,card
25631,9801,2023-06-01,2366.48,success,upi
25632,3119,2023-10-23,146.52,success,card
25633,362,2023-02-05,8798.96,failed,upi
25634,1717,2023-10-07,3898.52,success,upi
25635,2422,2023-12-03,682.94,success,upi
25636,4191,2023-04-25,4915.45,success,upi
25637,7269,2023-03-06,631.02,success,upi
25638,3462,2023-11-10,7348.23,success,card
25639,3982,2023-09-13,5489.89,success,upi
25640,4729,2023-08-21,803.74,success,upi
25641,2051,2023-06-15,3808.88,success,wallet
25642,4260,2023-12-06,1931.9,success,card
25643,4713,2023-11-24,4120.41,success,card
25644,9561,2023-03-28,1068.32,success,wallet
25645,8028,2023-07-06,1841.3,success,wallet
25646,4262,2023-12-18,1681.96,failed,card
25647,6204,2023-07-10,971.27,success,upi
25648,5865,2023-04-26,2436.74,success,wallet
25649,6526,2023-10-16,30.47,success,wallet
25650,8853,2023-09-08,270.21,success,card
25651,5243,2023-11-27,1887.99,success,upi
25652,4563,2023-02-16,5395.43,success,upi
25653,7457,2023-06-05,1030.67,success,upi
25654,8708,2023-02-16,35.45,success,card
25655,6381,2023-02-18,5258.05,success,card
25656,8912,2023-10-16,1327.05,success,wallet
25657,8364,2023-11-10,2385.71,success,upi
25658,1470,2023-06-26,2079.72,success,wallet
25659,1174,2023-10-30,932.04,success,card
25660,4667,2023-07-25,4057.24,success,wallet
25661,4901,2023-01-05,116.87,success,upi
25662,1175,2023-04-14,3448.44,success,wallet
25663,3745,2023-03-12,5785.99,success,upi
25664,4209,2023-07-29,2972.4,success,wallet
25665,4032,2023-07-02,1968.09,success,upi
25666,6632,2023-01-03,7971.42,success,wallet
25667,7102,2023-10-23,3580.21,success,upi
25668,9590,2023-12-19,2216.28,success,card
25669,4022,2023-01-29,1765.21,success,card
25670,8890,2023-02-22,1921.1,success,card
25671,1775,2023-08-30,242.35,success,upi
25672,5367,2023-12-18,2687.05,success,card
25673,3474,2023-10-22,2871.16,success,card
25674,4064,2023-08-19,1066.52,success,card
25675,8124,2023-08-29,165.1,success,card
25676,6269,2023-01-24,2058.87,success,wallet
25677,4609,2023-04-26,1903.01,success,card
25678,2681,2023-05-19,5860.07,failed,wallet
25679,6745,2023-01-05,397.44,success,card
25680,3604,2023-01-04,1009.78,success,wallet
25681,3345,2023-07-05,2216.65,success,upi
25682,9622,2023-10-18,2102.78,failed,card
25683,5914,2023-12-09,3859.49,success,wallet
25684,8219,2023-07-12,1559.87,success,upi
25685,3772,2023-10-18,342.53,failed,upi
25686,9634,2023-01-15,3981.99,success,wallet
25687,6743,2023-06-18,866.92,success,wallet
25688,8759,2023-02-20,43.43,success,upi
25689,8439,2023-09-27,24.99,failed,upi
25690,1524,2023-04-04,204.64,success,upi
25691,2365,2023-01-11,2177.41,success,card
25692,7602,2023-03-23,311.31,success,wallet
25693,5353,2023-01-08,471.8,success,wallet
25694,5055,2023-07-11,642.64,success,upi
25695,6926,2023-10-11,981.23,success,card
25696,3966,2023-11-02,6119.22,success,card
25697,3693,2023-07-05,703.04,success,wallet
25698,5082,2023-07-29,1007.2,success,card
25699,1774,2023-12-01,1842.17,success,upi
25700,2938,2023-04-28,2673.09,failed,card
25701,3891,2023-01-24,7483.08,failed,card
25702,7537,2023-09-13,4250.71,failed,upi
25703,7336,2023-07-21,854.68,success,wallet
25704,1092,2023-02-26,484.41,success,upi
25705,8120,2023-03-29,7832.42,success,card
25706,6107,2023-05-16,434.19,success,card
25707,8939,2023-02-22,4530.85,success,card
25708,9767,2023-03-09,397.7,success,card
25709,4441,2023-06-04,631.39,success,card
25710,3602,2023-01-24,7616.19,success,wallet
25711,3517,2023-10-22,42.52,success,upi
25712,2853,2023-02-17,2748.91,failed,card
25713,592,2023-10-02,6.33,success,wallet
25714,693,2023-09-21,176.0,success,card
25715,1164,2023-07-22,6725.59,failed,card
25716,8601,2023-04-28,2380.91,success,upi
25717,2383,2023-02-18,297.62,success,upi
25718,5401,2023-03-11,3361.09,success,card
25719,8597,2023-12-13,2467.41,failed,wallet
25720,5843,2023-12-18,1382.14,success,upi
25721,5976,2023-11-23,900.57,success,card
25722,4743,2023-06-07,2525.86,success,wallet
25723,1484,2023-08-09,219.7,success,upi
25724,5159,2023-05-20,758.4,success,upi
25725,9057,2023-12-05,727.45,success,card
25726,1585,2023-12-04,2823.86,success,wallet
25727,8409,2023-08-18,1985.13,success,wallet
25728,7414,2023-04-19,309.46,success,card
25729,743,2023-05-09,3024.44,success,card
25730,4514,2023-07-20,318.02,success,wallet
25731,9056,2023-12-20,3863.83,success,card
25732,3983,2023-01-02,565.75,success,wallet
25733,2856,2023-10-06,398.59,success,card
25734,4047,2023-12-27,7643.95,success,card
25735,3685,2023-01-16,696.1,success,card
25736,8642,2023-10-03,77.33,failed,upi
25737,1116,2023-04-05,197.37,success,wallet
25738,2838,2023-02-16,2916.71,success,upi
25739,3429,2023-04-25,2664.24,success,wallet
25740,7045,2023-06-05,83.17,success,wallet
25741,2194,2023-06-17,3550.35,success,card
25742,3339,2023-08-22,1496.05,success,upi
25743,2167,2023-06-27,2585.1,success,card
25744,1527,2023-10-06,5916.69,success,upi
25745,8456,2023-06-19,3652.32,success,card
25746,9492,2023-10-20,1211.46,success,wallet
25747,3419,2023-04-21,583.59,success,wallet
25748,2713,2023-05-30,912.34,success,wallet
25749,787,2023-06-29,2568.24,success,card
25750,4989,2023-09-12,687.38,success,card
25751,236,2023-08-04,572.12,success,card
25752,3335,2023-06-14,2000.48,success,wallet
25753,1075,2023-05-14,606.95,success,card
25754,744,2023-10-15,4204.53,success,wallet
25755,1006,2023-09-19,488.29,success,wallet
25756,8205,2023-08-05,2316.14,failed,card
25757,7025,2023-09-10,134.17,success,card
25758,1851,2023-02-21,1863.0,success,upi
25759,4902,2023-10-10,633.06,success,upi
25760,3604,2023-02-19,2169.49,failed,wallet
25761,2261,2023-06-28,3445.52,success,upi
25762,9176,2023-04-26,2747.0,success,wallet
25763,7815,2023-07-02,109.0,success,wallet
25764,9955,2023-10-07,83.58,success,wallet
25765,1289,2023-03-11,65.68,success,card
25766,9209,2023-10-18,1035.09,success,upi
25767,2154,2023-08-10,1827.98,success,upi
25768,4583,2023-10-06,453.55,success,wallet
25769,4500,2023-02-08,2383.53,success,card
25770,4486,2023-01-04,2616.61,success,wallet
25771,608,2023-09-12,680.8,success,wallet
25772,4045,2023-03-01,746.16,failed,wallet
25773,7144,2023-08-22,1131.21,success,upi
25774,2837,2023-05-05,1390.13,success,card
25775,8902,2023-05-16,594.43,success,upi
25776,767,2023-04-13,8848.53,success,upi
25777,3599,2023-01-19,133.04,success,card
25778,92,2023-11-23,1525.97,success,wallet
25779,100,2023-10-25,213.89,success,wallet
25780,8878,2023-03-19,1525.97,success,wallet
25781,7623,2023-03-31,2856.62,success,wallet
25782,1751,2023-05-11,301.92,success,upi
25783,3670,2023-08-02,9847.88,success,upi
25784,394,2023-06-15,1148.06,failed,upi
25785,8786,2023-02-03,167.81,success,card
25786,9078,2023-10-14,190.84,success,wallet
25787,8140,2023-05-24,3181.62,success,card
25788,3053,2023-11-19,403.64,success,card
25789,8697,2023-09-14,239.69,success,card
25790,5237,2023-08-20,876.72,success,card
25791,3751,2023-05-01,3623.19,failed,wallet
25792,1778,2023-07-12,455.78,success,card
25793,6934,2023-11-04,6402.57,success,upi
25794,8326,2023-05-16,3040.12,success,wallet
25795,2926,2023-02-12,6024.04,success,upi
25796,7348,2023-03-27,2870.84,success,upi
25797,6821,2023-08-11,907.97,success,upi
25798,585,2023-06-02,3385.5,success,upi
25799,9629,2023-05-04,1029.06,success,card
25800,8549,2023-12-13,1721.01,success,wallet
25801,7603,2023-11-16,1665.98,failed,card
25802,5197,2023-11-18,1682.23,success,upi
25803,9943,2023-07-21,2957.11,success,upi
25804,1701,2023-03-05,612.52,success,card
25805,9902,2023-04-14,1765.33,success,card
25806,3682,2023-06-01,2816.26,success,wallet
25807,8729,2023-07-21,1.36,success,card
25808,2469,2023-04-28,5553.57,success,wallet
25809,8343,2023-12-30,1503.05,success,card
25810,9948,2023-06-02,2441.07,success,wallet
25811,2551,2023-03-02,1257.29,success,card
25812,888,2023-10-07,997.57,success,wallet
25813,4839,2023-09-03,2137.61,failed,wallet
25814,2563,2023-12-09,659.22,success,card
25815,9801,2023-08-19,98.72,success,upi
25816,7791,2023-07-04,842.15,success,card
25817,6728,2023-11-03,354.06,failed,card
25818,5532,2023-10-24,899.01,success,card
25819,9434,2023-12-03,1096.71,success,wallet
25820,208,2023-12-15,222.73,success,wallet
25821,3833,2023-06-12,1808.04,success,wallet
25822,3362,2023-03-29,2265.65,success,wallet
25823,2900,2023-03-12,50.42,success,wallet
25824,8152,2023-12-07,3179.79,success,card
25825,5751,2023-08-04,877.91,failed,card
25826,4035,2023-07-16,56.08,failed,card
25827,2280,2023-01-07,2131.06,failed,card
25828,5762,2023-11-25,264.49,success,card
25829,9181,2023-05-24,1560.78,success,card
25830,6748,2023-04-10,1038.4,failed,upi
25831,6476,2023-03-10,528.97,failed,wallet
25832,7805,2023-06-25,628.28,success,upi
25833,1650,2023-05-16,547.85,success,card
25834,2409,2023-09-05,1861.2,success,card
25835,9317,2023-09-26,1227.73,success,upi
25836,8721,2023-07-16,2651.12,failed,card
25837,5597,2023-09-25,2576.56,success,upi
25838,9464,2023-12-31,1974.37,success,wallet
25839,7543,2023-12-17,167.49,success,card
25840,1420,2023-11-09,1105.65,success,wallet
25841,5696,2023-10-21,1716.18,success,wallet
25842,8127,2023-12-19,1202.35,success,card
25843,4174,2023-11-17,2241.55,success,wallet
25844,1736,2023-04-05,509.32,success,wallet
25845,4386,2023-05-25,4404.58,success,wallet
25846,1149,2023-11-04,725.89,success,upi
25847,8024,2023-10-27,4216.83,success,wallet
25848,5588,2023-08-03,1124.33,success,card
25849,9716,2023-11-12,2588.06,success,wallet
25850,6696,2023-09-29,2009.15,success,card
25851,8903,2023-05-21,2672.94,success,wallet
25852,9153,2023-09-21,105.42,success,card
25853,7859,2023-06-12,1680.93,success,wallet
25854,5,2023-08-23,6199.1,success,upi
25855,4920,2023-01-16,4399.95,success,upi
25856,8310,2023-12-23,2823.32,success,wallet
25857,2792,2023-09-14,4751.24,success,upi
25858,9759,2023-08-08,2427.14,success,upi
25859,6893,2023-02-24,759.07,success,wallet
25860,6574,2023-07-11,624.88,success,card
25861,5830,2023-08-08,2764.58,success,card
25862,6825,2023-08-17,507.85,success,wallet
25863,3373,2023-06-15,531.76,success,upi
25864,5540,2023-05-16,721.56,success,card
25865,5182,2023-08-25,1611.28,success,card
25866,9378,2023-08-09,2205.25,success,wallet
25867,7254,2023-04-01,156.8,success,card
25868,5133,2023-10-15,800.49,failed,card
25869,4513,2023-05-11,5865.71,success,card
25870,1148,2023-09-16,2083.67,success,card
25871,3067,2023-11-21,1363.69,success,upi
25872,8808,2023-04-30,120.28,failed,card
25873,3121,2023-03-05,589.34,success,upi
25874,1027,2023-06-24,600.75,failed,upi
25875,3071,2023-04-13,2850.57,success,upi
25876,8954,2023-12-17,754.46,success,card
25877,5843,2023-07-11,1519.1,success,upi
25878,5670,2023-01-25,1315.76,success,upi
25879,7321,2023-12-05,2428.2,success,upi
25880,7485,2023-11-25,476.29,success,card
25881,4823,2023-02-19,759.68,failed,upi
25882,8626,2023-04-21,27.2,success,upi
25883,1223,2023-01-02,1349.47,success,card
25884,9726,2023-11-22,3421.7,success,upi
25885,6184,2023-03-30,4579.18,success,card
25886,4794,2023-12-09,1136.59,success,upi
25887,5609,2023-05-20,4542.17,success,upi
25888,8984,2023-07-16,2380.27,success,upi
25889,7749,2023-08-04,1706.16,success,upi
25890,6548,2023-08-29,1696.12,success,upi
25891,9245,2023-05-20,759.36,success,card
25892,2085,2023-02-21,2261.26,failed,wallet
25893,2555,2023-11-05,911.5,success,card
25894,1682,2023-06-24,489.14,success,wallet
25895,3723,2023-06-30,1375.71,success,wallet
25896,2037,2023-05-07,2590.14,success,upi
25897,7104,2023-04-21,4122.76,success,upi
25898,3158,2023-07-30,930.34,success,wallet
25899,7556,2023-03-22,977.25,success,upi
25900,7568,2023-10-01,146.78,success,upi
25901,8614,2023-07-02,1499.04,success,wallet
25902,959,2023-01-13,111.37,success,card
25903,5453,2023-12-18,4335.99,success,upi
25904,8787,2023-08-20,14.25,success,upi
25905,2218,2023-10-07,1880.91,success,upi
25906,9541,2023-06-05,2987.82,success,upi
25907,2830,2023-01-27,320.31,success,upi
25908,228,2023-02-08,468.03,success,card
25909,7494,2023-06-24,1767.74,failed,wallet
25910,5,2023-12-16,1308.89,success,upi
25911,152,2023-09-14,815.69,failed,upi
25912,3078,2023-03-31,6317.37,success,card
25913,6434,2023-01-25,607.44,success,card
25914,3972,2023-08-13,754.9,failed,wallet
25915,1005,2023-03-03,3202.36,success,upi
25916,7302,2023-01-01,236.94,success,upi
25917,8003,2023-08-16,51.93,success,upi
25918,3661,2023-07-02,348.78,success,upi
25919,3519,2023-07-07,6287.19,success,wallet
25920,9187,2023-11-06,113.61,failed,wallet
25921,6490,2023-07-03,1805.34,success,card
25922,9929,2023-08-16,2356.46,success,card
25923,9815,2023-05-19,2256.94,failed,upi
25924,2628,2023-11-05,743.87,success,upi
25925,4709,2023-09-22,1305.38,success,card
25926,6088,2023-08-12,105.63,success,wallet
25927,6818,2023-06-17,11018.46,success,card
25928,6457,2023-02-13,1267.42,success,card
25929,1926,2023-03-15,33.77,failed,wallet
25930,5703,2023-05-15,1214.37,success,wallet
25931,8365,2023-09-03,230.1,success,card
25932,9385,2023-12-20,1024.19,success,upi
25933,9319,2023-07-29,1654.57,success,card
25934,228,2023-03-07,744.47,success,upi
25935,7301,2023-09-30,262.19,success,wallet
25936,3644,2023-05-12,2499.53,success,wallet
25937,3729,2023-03-21,5907.57,failed,card
25938,9427,2023-06-30,1615.99,success,wallet
25939,5229,2023-11-02,3270.07,success,wallet
25940,4617,2023-07-16,373.62,success,upi
25941,3716,2023-05-24,2889.59,success,wallet
25942,4522,2023-07-21,11.82,success,upi
25943,2122,2023-06-07,5353.66,success,upi
25944,7264,2023-05-06,710.99,success,upi
25945,7297,2023-11-08,1760.92,success,wallet
25946,343,2023-06-12,2171.37,success,wallet
25947,6545,2023-02-20,2966.94,success,upi
25948,4318,2023-08-01,7224.66,failed,upi
25949,9551,2023-07-09,6018.21,success,upi
